   0, 0.327314
   1, 0.364117
   2, 0.422001
   3, 0.520765
   4, 0.712105
   5, 1.256604
   6, 9.583791
   7, 194.723221
   8, 398.792847
   9, 398.792847
  10, 398.792847
  11, 398.792847
  12, 398.792847
  13, 2942.237061
  14, 2942.237061
  15, 2942.237061
  16, 2942.237061
  17, 2942.237061
  18, 2942.237061
  19, 2942.237061
  20, 2942.237061
  21, 2942.237061
  22, 2942.237061
  23, 2942.237061
  24, 2942.237061
  25, 2942.237061
  26, 2942.237061
  27, 2942.237061
  28, 2942.237061
  29, 2942.237061
  30, 2942.237061
  31, 2942.237061
  32, 162321.890625
   0, 0.321960
   1, 0.357371
   2, 0.411655
   3, 0.502560
   4, 0.675657
   5, 1.130870
   6, 4.717883
   7, 71.531609
   8, 9312.258789
   9, 9312.258789
  10, 9312.258789
  11, 9312.258789
  12, 9312.258789
  13, 9312.258789
  14, 10011.747070
   0, 0.332846
   1, 0.373919
   2, 0.438897
   3, 0.548466
   4, 0.780026
   5, 1.506746
   6, 1998.905762
   7, 1998.905762
   8, 1998.905762
   9, 1998.905762
  10, 1998.905762
  11, 1998.905762
  12, 1998.905762
  13, 3709.335449
  14, 3709.335449
  15, 141607.656250
